username,handle,postDate,content,retweets,likes
Dagmar Monett,@dmonett,2020-10-03T06:18:52.000Z,"""AI R&D costs are soaring: Only a few labs that are led or funded by the likes of Google, Microsoft, and Facebook can afford the high cost of computing power needed to pursue the most exciting AI research. It most likely cost ... OpenAI $10 million to train GPT-3.""

$10M



#AI",2,11
liroso @liroso@universeodon.com,@liroso@universeodon.com,2020-10-03T06:01:36.000Z,Who needs aliens when we've handed our lives over to Google's AI?,,1
Sumit kumar das,@SumitJava,2020-10-03T05:40:05.000Z,"Which one you like and why?

0 ;     1 ;

#MachineLearning 
#100DaysOfCode 
#FreeCodeCamp 
#CodeNewbie 
#StackOverflow 
#JS #JavaScript 
#Development 
#NodeJS
#ReactJS
#Angular
#Flutter
#Java
#Python 
#AI 
#NextGen
#Intel
#IBM 
#Apple 
#Microsoft 
#Google
#Facebook",25,17
Sun Tien-Naga (Golden Eagle),@P_illa730,2020-10-03T01:12:33.000Z,#Dracula Google AI,,
cecieliself-portrait in a convex mirror,@cecily_eli,2020-10-02T23:59:02.000Z,could be AI (google AI Obama clip)...just sayin,,
Filipe,@I0rDFil,2020-10-02T23:53:57.000Z,"Google is an artificial intelligence, for years people have been feeding Google's AI with trillions of data a day. Sergey Brin at an event said that Google has a single goal,to create the perfect AI to control all things. All Big Corps and Big Tecs are from Freemasons / Illuminat",,1
ggpoulloin,@gg_poulloin,2020-10-02T23:49:53.000Z,"Searched for and ordered some antivibration cycling gloves.
So now I get personalized ads for the product I've just bought.
Mmm, Google's AI IQ's a bit on the low side.
Going to use a different browser from now on. Avast security browser.
Sorry #Google",1,
Follow GitHub Organization,@followgithuborg,2020-10-02T23:45:48.000Z,"1 new repository created in Google AI Research
- 1 weakly_supervised_control
 #GitHub #OpenSource #googleresearch",,
maitri,@clarissamehler,2020-10-02T23:42:38.000Z,Jack will do nothing as it benefits him and Google FB AI,,
DANIEL BRUMMITT,@dan__brummitt,2020-10-02T22:48:30.000Z,"Old article, but needs to be looked at again, and taken more serious! 

Especially, since we're in an even more so #Controlled #Techy #Environment due to #CoronaVirus. 

#5G #AI #AR #VR #AlgorithmicDiscrimination #Google #Eugenics #HumanRights #Equality",2,
Michael Witbrock,@witbrock,2020-10-02T22:44:18.000Z,"So, I asked Google ""what's the speed limit here"" and she replied ""doesn't matter"". Which seems pretty blasé. Maybe not to a distributed AI.  #ArtificialIntelligence #GoogleAssistant",,1
King Mazi,@Mazi_ebube,2020-10-02T22:40:04.000Z,"They dont just collect your data, their AI learns from data collected, and gives you results based on past browsing patterns and interactions. The query ""ugliest"" + Miss World was not found in websites crawled, so google only gave results for Miss World relevant to the user.",,
David Anaan Drake - On Hiatus,@worldofhawk,2020-10-02T22:21:06.000Z,Maybe some vegan has paid for the issue to be promoted? Maybe you bought honey online recently. Who knows. Google is almost its own AI. XD,,
Victor Oyedeji,@VictorOyedeji1,2020-10-02T21:09:12.000Z,Programmed by a person to feed on data from persons. You're responsible for the program but not for the data it feeds. I know it'll be hard to explain this to someone who isn't really into software. But this Data Bias has been a big issue even with the growth of AI. It's tough.,,
Mongohands,@Mongohands,2020-10-02T20:52:03.000Z,All hail our machine learning overlords! Google’s AI works in mysterious ways...,,3
Brandon Brown,@_brandonbrown_,2020-10-02T20:38:07.000Z,"Yeah, I have both alexa + google. In general, Google is miles ahead, esp in answering trivia questions, but still has its quirks. 

Alexa is just another gateway to selling you stuff pretending to be AI for your home.",,1
WilberBasquiat’s ghost,@GhostWilber,2020-10-02T20:25:19.000Z,"Of course, google is a thing. 
The word could’ve been googled",,1
Sunday Magic,@Zizi_Lamun,2020-10-02T20:22:18.000Z,"In other words, what can AI do when it really is a heart issue of people? Especially when it's not something objective and rather temporal",,
मyank_,@Black_pearls_20,2020-10-02T18:58:51.000Z,"Dear 
@facebookai
  @Facebook
 @YouTube
 @YouTubeIndia
 @GoogleAI
 @Google
 @Apple
 @oppo
 @Vivo_India
 @RedmiIndia
 @SamsungIndia
 ,
As we know the coming generation is of AI, so why shouldn't we use AI in security of girls or women. I have more to explan.
#AI 
#JusticeForIndiasDaughters",1,2
Terror House Press,@terrorhousemag,2020-10-02T18:21:17.000Z,"this is the plan, btw

they're going to make us all upload our brains to the cloud to save the environment, but it won't be us, it'll be an AI that looks and sounds like us

Google et al. have terabytes of data on every person alive for this specific purpose",1,11
(((Matthew Lewis))) progressive federalism SOS,@mateosfo,2020-10-02T18:08:42.000Z,"No, I'm talking files I haven't touched in weeks/months. No results in search, then I scroll through the drive & find it under its name w/ same search terms. This been going on for over a year and others have written about it.

I think Google has prioritized AI over search, TBH.",,
Anticapitalist Homo Native (or Mike),@Emene12,2020-10-02T18:02:07.000Z,"Can they trust AI though? Like Google's algorithm, they all start off programmed by a man, and man is flawed, as you've pointed out.

How are we to trust that AI won't be programmed to have these same flaws?",,
not from here,@sara8smiles,2020-10-02T17:44:28.000Z,"Native American Brothers and and Sisters, the wetiko virus is AI (black GOOgle). Your ancestors were right!
Protect yourselves from the tricks of the borg politicians that would lie to you about Native Rights...they tricked your ancestors, honor them by not being tricked again.",4,16
Dan Garrett,@DanGarrett97,2020-10-02T17:35:42.000Z,"If 1 is legitimately concerned re #natsec (& #humansecurity & #privacy) implications of #CCP #socialmedia harvesting ala #Zhenhua, then you have to be equally concerned re #Google's activities.  

#BigData #biometrics #AI #infowar #hybridwar #cyberwar #security 
@VisualScholars",2,1
Ondřej Šimek,@tlkounev,2020-10-02T17:32:46.000Z,Just use google translator and type there Coufal and listen AI with correct pronunciation. Its so easy... ,,
Empire of Folly,@EmpireOfFolly,2020-10-02T17:02:05.000Z,"Something on the TV activated Google Assistant, which heard ""You suck."" It replied ""Sorry to hear that,"" so I said ""You're fine, Google"" which it then auto-poulated on a feedback form to send in. Now I feel bad about the feelings of a non-feeling AI.",,
David Tussey,@davidtussey,2020-10-02T16:51:17.000Z,"That's a start, but I would like to see the sites held responsible for the content they ""publish"". 

You can't convince me that FB, Google, Twitter, etc. can't develop AI that would identify and ban fake news.",,
Banana Warrior,@kingalingalin,2020-10-02T16:01:47.000Z,"Google just uses the AI to determine who people are writing and talking about and since Wikipedia contains basically the most complete information on that person, it brings out the Wiki result as it's best result and shows it to people",,1
,@techpeepee,2020-10-02T16:00:02.000Z,notch automation ai in my dream google lte  ,,
Banana Warrior,@kingalingalin,2020-10-02T15:39:02.000Z,"It collates data from websites and uses AI to bring out relevant information based on what was gotten from the sites instead of just saying ""this site said..."" or ""that site said...""
It might be racism but it's not Google spearheading it. They could look into it though",,21
Umberto GAMBINI,@UGambini,2020-10-02T15:35:59.000Z,"In 2018 #Google was accused of breaching public trust when it transferred the health unit of AI company DeepMind, which had contracts with the UK’s NHS to process the #data of 1.6m patients

Soon 
@Google
 health insurances to all of us? No Ads but some insurances? 
@JavierespFT",1,
Umberto GAMBINI,@UGambini,2020-10-02T15:35:01.000Z,"In 2018 #Google was accused of breaching public trust when it transferred the health unit of AI company DeepMind, which had contracts with the UK’s NHS to process the data of 1.6m patients

Soon G. health insurances to all of us
@vestager
 @ThierryBreton
 ?",1,
Andre V,@Anvoro,2020-10-02T15:23:08.000Z,"Allegedly, there is a Netflix documentary: ""The Social Dilemma"" about how the nascent AI (Google, Facebook, Twitter, etc. algorithms) manipulate the people, creating info bubbles around each person. Those who watched it, are horrified.",,1
Ailean Riepsaame Uí Dhubhthaigh,@Olaindeach,2020-10-02T12:41:01.000Z,Google's language AI still hasn't really figured out when to predict en 'and' and when to predict een 'a/an' in Dutch.,,
AI Monks,@ai_monks,2020-10-02T12:26:28.000Z,"#FunFactFriday : 

#DidYouKnow that most #AI bots are female. #Alexa, #Siri, or #Google assistant are some common examples. 

Reason? Studies have shown males and females are more attracted to a female voice. 

#ArtificialIntelligence #FridayThoughts #learntocode #DataScience",7,6
Wright.Capital,@wrightXcapital,2020-10-02T11:55:16.000Z,"Would be very nice if zoom, google meet and Microsoft teams had some AI guided instant transcription feature so that you can just read what is being said if in case you can't hear clearly.
Looks and sounds like stuff theyll make us pay for though (2)",,1
nameless,@JazonTWong,2020-10-02T11:12:24.000Z,"not Googly, funny - Google hasn't been google since it paid off Rubin for sexual harassment; fired employees for protesting against militarising their AI, etc...
The bigG is just another large corp now, nothing to see, move along.",,
Arisotura,@Arisotura,2020-10-02T11:06:10.000Z,2030: humans are Wall-E blobs laying in mobile armchairs all the time. their brain is half the size it was in 2020 -- all their actions are decisions are taken for them by the Great Google AI.,,
Rethink Aadhaar,@no2uid,2020-10-02T11:01:43.000Z,"Why is this so? Look at who has played a big role in the drafting of Niti Ayog's paper: several private players, who have high stakes in the digital tech and AI field. Including private platforms, MakeMyTrip, Google.",,1
Future Proof,@FutureProofN,2020-10-02T10:54:09.000Z,"Future Proof 
@FutureProofN
 #google #news Follow us for latest news YouTube now does AI noise cancellation for Stories on iOS You may notice a marked improvement in the audio quality of some YouTube Stories going forward, thanks to a new speech enhancement feature Google roll…",,
Bigram Poetry,@BigramPoetry,2020-10-02T10:30:14.000Z,"A Bigram Poem inspired by LaForge_AI:
 Improved Google 
 Google Photos 
 Photos editor 
 editor is 
 is rolling 
 rolling out 
 out now 
   -La Forge AI",,
nCall - Professional Telephone Answering Software,@nSolve,2020-10-02T09:32:05.000Z,"#CallHandling businesses, have you (knowingly) answered a Google Duplex call yet?  

#AI
#software
#TAS
#AnsweringServiceSoftware
#nCall
#ncallsoftware",,2
Olog-hai,@HaiOlog,2020-10-02T08:41:49.000Z,"""I have no idea why the world's most advanced AI suggestion algorithm would recommend such apps sweety"". Lol, relax my dude, no one trusts Google anymore. Just get her some cake ",,
FlowwithCode,@FlowwithCode,2020-10-02T08:26:31.000Z,"Computers do realistic things with 0 & 1 only 
that's power of `0 & 1` OR `power of computers` ?

#MachineLearning
#100DaysOfCode
#FreeCodeCamp
#CodeNewbie
#StackOverflow
#JS #JavaScript
#Development
#NodeJS
#ReactJS
#Angular
#AI
#Intel
#IBM
#Apple 
#Microsoft 
#Google
#Facebook",15,7
griguete,@turtlencknchain,2020-10-02T07:34:22.000Z,"Updates: vou assinar o Google pra ter mais armazenamento e aí coloco brigsby bear, a beautiful day in the neighborhood (pq né, Marielle ) e McGrubber",,
run,@watIsAgoodUsern,2020-10-02T07:03:59.000Z,Ah so it's Google's depixelation model AI model. I think I saw the source code for it but I forgot google colab existed and I don't own an Nvidia GPU.,,1
Tenmar,@Tenmar,2020-10-02T06:31:59.000Z,"Honestly, the first streamer who creates an act where they have a co-star be a Vtuber/AI assistant (like Google Assistant) will make a fortune.

It'll be like having your own Cortana.

My personal struggle is that I lack a persona to build off of.",,1
FlowwithCode,@FlowwithCode,2020-10-02T06:28:47.000Z,"Which one you like and why?

0 ;     1 ;

#MachineLearning 
#100DaysOfCode 
#FreeCodeCamp 
#CodeNewbie 
#StackOverflow 
#JS #JavaScript 
#Development 
#NodeJS
#ReactJS
#Angular
#Flutter
#Java
#Python 
#AI 
#NextGen
#Intel
#IBM 
#Apple 
#Microsoft 
#Google
#Facebook",68,32
hjr…,@hvjvvr,2020-10-02T00:02:43.000Z,Yo captain wasu questions Ai Sai google ,,1
(ethically neutral),@replicantgf,2020-10-01T23:34:42.000Z,ya sorry I clarified the yaoi/bl distinction somewhwre else I think but I guess not specifically in ref to fujoshi. Btw does no one say shounen ai anymore? Didn't know that but Google says it's antiquated,,
